Brand,Model,Mileage,Year,Usage,Price

toyota,Corolla,7000,2021,Used,16487

toyota,Corolla,2700,2023,Used,20133

toyota,Corolla,2400,2022,Used,16450

toyota,Camry,2300,2023,Used,23991

toyota,Corolla,7600,2022,Used,16998

toyota,Corolla,2900,nan,Used,20188

toyota,Mirai,6500,2018,Used,8500

toyota,Corolla,3300,2021,Used,17499

toyota,Corolla,7400,2021,Used,15992

toyota,Mirai,1200,2022,Used,17592

toyota,Prius,15800,2010,Used,4995

toyota,Camry,1300,nan,Used,25756

toyota,Corolla,2300,2021,Used,18791

toyota,RAV4,4100,nan,Used,26225

toyota,Corolla,8100,2021,Used,15245

toyota,RAV4,6100,2021,Used,21000

toyota,Corolla,2700,2021,Used,17490

toyota,Corolla,3100,2022,Used,18998

toyota,Camry,207,nan,Used,24997

toyota,Camry,15200,2019,Used,12999

toyota,Corolla,1600,2022,Used,19926

toyota,Corolla,6300,2021,Used,16798

toyota,RAV4,20600,2021,Used,17991

toyota,Corolla,3100,2020,Used,16500

toyota,Corolla,5100,2022,Used,16998

toyota,Camry,10100,2021,Used,16995

toyota,Corolla,8100,2021,Used,15995

toyota,Corolla,2900,2023,Used,18805

toyota,Corolla,5300,2020,Used,16903

toyota,Corolla,2500,2023,Used,19900

toyota,Camry,1800,2022,Used,22851

toyota,RAV4,16900,2018,Used,12000

toyota,RAV4,11000,2018,Used,16199

toyota,Corolla,6300,nan,Used,17500

toyota,Camry,16200,2018,Used,10998

toyota,Highlander,15500,2019,Used,17999

toyota,Corolla,12500,2022,Used,15992

toyota,Camry,13100,2012,Used,10995

toyota,RAV4,2300,2021,Used,29118

toyota,RAV4,5300,2021,Used,20390

toyota,Corolla,2500,2022,Used,17990

toyota,Corolla,4300,2022,Used,19023

toyota,Camry,17100,2011,Used,6499

toyota,Mirai,2200,2019,Used,10913

toyota,Corolla,1500,2023,Used,20000

toyota,Corolla,5800,2022,Used,17983

toyota,Corolla,2500,nan,Used,20988

toyota,Camry,3900,nan,Used,23995

toyota,Camry,7300,2021,Used,19688

toyota,Camry,13500,2022,Used,15300

toyota,Corolla,1700,2021,Used,18490

toyota,Corolla,1100,2023,Used,20858

toyota,Camry,6600,2021,Used,20699

toyota,Corolla,6800,2021,Used,16798

toyota,Corolla,8700,2021,Used,15995

toyota,Corolla,1800,2023,Used,16894

toyota,RAV4,15400,2015,Used,11895

toyota,Corolla,1300,nan,Used,18999

toyota,Corolla,8300,2022,Used,16390

toyota,Corolla,1500,nan,Used,17992

toyota,RAV4,2400,2021,Used,30600

toyota,Corolla,1400,nan,Used,17694

toyota,Camry,8000,2017,Used,15995

toyota,Camry,1300,2023,Used,24999

toyota,RAV4,2100,2021,Used,24719

toyota,Mirai,3800,2021,Used,14990

toyota,Tacoma,11700,2017,Used,18929

toyota,Camry,13300,2012,Used,8998

toyota,Tacoma,6200,nan,Used,28599

toyota,Camry,6100,2022,Used,19988

toyota,Corolla,6100,2022,Used,17000

toyota,Camry,2400,2021,Used,22990

toyota,Corolla,3700,2021,Used,17500

toyota,Camry,2700,2023,Used,23991

toyota,Corolla,8300,2021,Used,15977

toyota,Tacoma,4600,nan,Used,40500

toyota,Prius,9100,2012,Used,14990

toyota,Tacoma,300,2023,Used,34999

toyota,Prius,10300,2010,Used,6995

toyota,Mirai,3400,2018,Used,10800

toyota,Corolla,400,2023,Used,19999

toyota,Corolla,7500,2022,Used,16165

toyota,Corolla,3000,2021,Used,18795

toyota,Corolla,3200,nan,Used,17599

toyota,RAV4,4100,2019,Used,18790

toyota,Corolla,1600,2023,Used,18988

toyota,RAV4,4800,2021,Used,21636

toyota,Camry,2100,2021,Used,22842

toyota,Corolla,15100,2010,Used,6499

toyota,Corolla,3900,2022,Used,18988

toyota,Corolla,3600,2022,Used,17599

toyota,Camry,5200,2021,Used,18557

toyota,Mirai,6700,2016,Used,9245

toyota,Camry,6700,nan,Used,19292

toyota,Camry,3300,2023,Used,24773

toyota,Corolla,2300,2022,Used,19500

toyota,Camry,5000,2018,Used,23899

toyota,Corolla,2400,2021,Used,17990

toyota,Corolla,4700,2021,Used,16777

toyota,Corolla,1100,2023,Used,20755

toyota,Corolla,4100,nan,Used,16982

toyota,Corolla,11100,2020,Used,13300

toyota,FJ,16500,2007,Used,11599

toyota,Corolla,2300,2023,Used,20998

toyota,Camry,1500,nan,Used,26888

toyota,Mirai,3700,nan,Used,18082

toyota,Corolla,5800,2021,Used,18998

toyota,Corolla,1700,nan,Used,20976

toyota,Corolla,3800,2022,Used,15999

toyota,Corolla,6500,2021,Used,18475

toyota,Camry,8300,nan,Used,19892

toyota,Camry,3100,nan,Used,25687

toyota,Corolla,4300,2020,Used,18998

toyota,Corolla,8000,2016,Used,10990

toyota,Camry,1200,2023,Used,22770

toyota,Corolla,1300,2023,Used,18999

toyota,Camry,6000,2021,Used,19998

toyota,Corolla,4500,2022,Used,19981

toyota,Corolla,2700,nan,Used,18500

toyota,Corolla,1400,2022,Used,19995

toyota,Corolla,1800,2022,Used,19880

toyota,Camry,8000,2020,Used,17500

toyota,Camry,1700,2023,Used,24788

toyota,RAV4,2400,nan,Used,25991

toyota,Corolla,7100,2021,Used,15999

toyota,Corolla,8300,2022,Used,15994

toyota,Corolla,5700,2021,Used,16295

toyota,Corolla,10500,2021,Used,16188

toyota,Corolla,2100,2023,Used,16894

toyota,Corolla,5200,2020,Used,15500

toyota,Corolla,6300,nan,Used,20900

toyota,Tacoma,3300,2021,Used,35770

toyota,Camry,4100,2021,Used,19495

toyota,RAV4,1900,2021,Used,25489

toyota,Corolla,600,nan,Used,18891

toyota,Camry,2800,nan,Used,23672

toyota,Corolla,1900,2022,Used,19988

toyota,Camry,6700,2021,Used,19420

toyota,Corolla,3900,2022,Used,18400

toyota,Camry,3100,nan,Used,27818

toyota,Camry,2500,2023,Used,24376

toyota,Camry,800,2023,Used,26491

toyota,Prius,6500,2007,Used,8800

toyota,RAV4,2200,2021,Used,22999

toyota,Camry,8200,2021,Used,17400

toyota,Camry,1900,2021,Used,20778

toyota,Corolla,6100,2022,Used,17886

toyota,Corolla,6000,2021,Used,16400

toyota,Corolla,4400,2021,Used,18599

toyota,Corolla,1900,2021,Used,18498

toyota,Corolla,7000,2022,Used,16888

toyota,Corolla,1500,2021,Used,16995

toyota,Corolla,1500,2023,Used,20888

toyota,Camry,2600,nan,Used,25991

toyota,Camry,1800,nan,Used,24492

toyota,Corolla,13100,2020,Used,12977

toyota,Corolla,4400,2022,Used,18598

toyota,Corolla,2900,2023,Used,18499

toyota,Camry,9000,2019,Used,15786

toyota,Corolla,6800,2020,Used,13995

toyota,Corolla,3000,nan,Used,18230

toyota,Camry,300,2023,Used,25990

toyota,Camry,11300,2016,Used,12500

toyota,Corolla,6300,2021,Used,17699

toyota,Land,34200,2003,Used,9995

toyota,Corolla,6400,2022,Used,17988

toyota,RAV4,2000,2021,Used,24490

toyota,Corolla,1600,2023,Used,19955

toyota,Corolla,1700,2023,Used,19499

toyota,Corolla,9400,2020,Used,14449

toyota,Corolla,4800,2021,Used,17995

toyota,Camry,9200,2021,Used,15786

toyota,Mirai,5500,2017,Used,9500

toyota,Corolla,6000,nan,Used,16291

toyota,Corolla,2000,2021,Used,19749

toyota,Corolla,5600,2021,Used,15000

toyota,Camry,1100,nan,Used,21909

toyota,Camry,8000,2020,Used,17999

toyota,Corolla,6400,2021,Used,13800

toyota,Camry,6200,nan,Used,21488

toyota,Corolla,2900,2022,Used,18998

toyota,Corolla,8000,2020,Used,16900

toyota,Corolla,3000,nan,Used,17896

toyota,Camry,3300,2020,Used,21599

volkswagen,Tiguan,4400,2021,Used,16888

volkswagen,Tiguan,4300,2021,Used,16699

volkswagen,Tiguan,5200,2021,Used,22399

volkswagen,Tiguan,6400,2018,Used,15499

volkswagen,Jetta,8900,2019,Used,10900

volkswagen,Tiguan,11800,2021,Used,14067

volkswagen,Jetta,7200,2021,Used,12477

volkswagen,Tiguan,5400,2021,Used,16950

volkswagen,Tiguan,6400,2021,Used,16265

volkswagen,Jetta,8000,2014,Used,8690

volkswagen,Tiguan,3900,2020,Used,14200

volkswagen,Tiguan,8400,2021,Used,13994

volkswagen,Atlas,2600,2021,Used,24280

volkswagen,Tiguan,8300,2019,Used,15009

volkswagen,Tiguan,11800,2019,Used,14893

volkswagen,Tiguan,6200,2021,Used,16250

volkswagen,Jetta,6500,2021,Used,14990

volkswagen,Tiguan,6100,2021,Used,18198

volkswagen,Jetta,10700,2019,Used,10773

volkswagen,Jetta,7700,2019,Used,13650

volkswagen,Jetta,13000,2021,Used,12999

volkswagen,Jetta,5800,2020,Used,13950

volkswagen,Atlas,3800,2021,Used,23947

volkswagen,Atlas,5400,nan,Used,26000

volkswagen,Jetta,5800,2021,Used,15397

volkswagen,Jetta,2600,2020,Used,15490

volkswagen,Tiguan,4400,2021,Used,16888

volkswagen,Jetta,12800,2016,Used,6495

volkswagen,Tiguan,4300,2021,Used,16699

volkswagen,Tiguan,6500,2021,Used,17568

volkswagen,Tiguan,1700,2020,Used,17490

volkswagen,Taos,2600,2022,Used,19917

volkswagen,Tiguan,2500,2021,Used,17890

volkswagen,Tiguan,6300,2021,Used,17575

volkswagen,Tiguan,6100,2021,Used,16992

volkswagen,Tiguan,2000,2022,Used,25850

volkswagen,Tiguan,2100,2021,Used,20000

volkswagen,Tiguan,5200,2021,Used,22399

volkswagen,CC,10200,2012,Used,6695

volkswagen,Tiguan,2200,2021,Used,23498

volkswagen,Jetta,8300,2017,Used,7990

volkswagen,Tiguan,7000,2021,Used,15200

volkswagen,Tiguan,6300,2021,Used,17575

volkswagen,Tiguan,6900,nan,Used,19200

volkswagen,Tiguan,8300,2016,Used,10950

volkswagen,e-Golf,4500,2016,Used,8000

volkswagen,CC,10200,2012,Used,6995

volkswagen,Atlas,13100,2019,Used,10990

volkswagen,Atlas,5700,2021,Used,19275

volkswagen,ID.4,2200,2021,Used,19200

volkswagen,Beetle,8800,2015,Used,8981

volkswagen,ID.4,1800,2021,Used,19200

volkswagen,Tiguan,1300,2021,Used,20249

volkswagen,Jetta,5700,2013,Used,8995

volkswagen,Jetta,15200,2020,Used,10495

volkswagen,Jetta,8700,2021,Used,14253

volkswagen,Tiguan,400,2023,Used,23897

volkswagen,Tiguan,5700,2021,Used,17427

volkswagen,Passat,10300,2012,Used,5790

volkswagen,Tiguan,6100,2021,Used,16992

volkswagen,Tiguan,5200,2021,Used,19500

volkswagen,Tiguan,2000,2022,Used,25850

volkswagen,Jetta,1800,2021,Used,18450

volkswagen,Jetta,5800,2019,Used,15995

volkswagen,Jetta,1100,2019,Used,21998

volkswagen,Tiguan,4200,2021,Used,19995

volkswagen,Tiguan,7500,2021,Used,15987

volkswagen,Tiguan,1600,nan,Used,22788

volkswagen,Tiguan,9900,2017,Used,9999

volkswagen,Tiguan,5500,2021,Used,18000

volkswagen,Jetta,10100,2012,Used,5499

volkswagen,Jetta,7600,2014,Used,8995

volkswagen,Jetta,5100,nan,Used,18112

volkswagen,Jetta,9500,2019,Used,12991

volkswagen,Passat,18700,2009,Used,3498

volkswagen,Tiguan,5800,2019,Used,13372

volkswagen,Jetta,15400,2014,Used,5595

volkswagen,Tiguan,7500,2021,Used,15987

volkswagen,Tiguan,1600,nan,Used,22788

volkswagen,Tiguan,10000,2020,Used,17999

volkswagen,Tiguan,6500,nan,Used,14650

volkswagen,Tiguan,1900,2021,Used,22241

volkswagen,Jetta,2800,2019,Used,14995

volkswagen,Golf,9000,2017,Used,13977

volkswagen,Jetta,8200,2021,Used,12988

volkswagen,Tiguan,9900,2017,Used,9999

volkswagen,Tiguan,8000,2019,Used,19700

volkswagen,Jetta,6200,2020,Used,13995

volkswagen,Jetta,6900,2019,Used,17995

volkswagen,Taos,2600,2022,Used,19950

volkswagen,Tiguan,7000,2021,Used,17415

volkswagen,Tiguan,5900,nan,Used,15997

volkswagen,Tiguan,3500,2021,Used,16660

volkswagen,Phaeton,6400,2004,Used,13990

volkswagen,Jetta,5300,2021,Used,17193

volkswagen,Jetta,9100,2020,Used,12975

volkswagen,Tiguan,9800,2018,Used,13990

volkswagen,Tiguan,400,nan,Used,24280

volkswagen,Tiguan,3400,nan,Used,20330

volkswagen,Jetta,5300,nan,Used,19495

volkswagen,Taos,1400,nan,Used,21586

volkswagen,Tiguan,500,2021,Used,27500

volkswagen,Tiguan,5700,2021,Used,21995

volkswagen,Golf,11500,2017,Used,9955

volkswagen,Eos,12400,2014,Used,8999

volkswagen,Taos,3800,2022,Used,18616

volkswagen,Passat,3200,2021,Used,14994

volkswagen,Passat,5000,2016,Used,10900

volkswagen,Tiguan,2700,2020,Used,16994

volkswagen,Golf,5300,2017,Used,15500

volkswagen,ID.4,1000,2021,Used,24977

volkswagen,Taos,1300,2023,Used,21900

volkswagen,Atlas,5900,2021,Used,22450

volkswagen,Atlas,4400,2022,Used,21491

volkswagen,Taos,3800,2022,Used,19995

volkswagen,Tiguan,3900,2021,Used,17495

volkswagen,Tiguan,6400,2021,Used,16991

volkswagen,Beetle,7600,2012,Used,9900

volkswagen,Passat,14600,2022,Used,12998

volkswagen,Jetta,1300,2021,Used,17994

volkswagen,Jetta,7200,2019,Used,14795

volkswagen,Jetta,3800,2021,Used,15399

volkswagen,Atlas,5800,2021,Used,17990

volkswagen,Tiguan,7900,2012,Used,9000

volkswagen,Passat,12900,2018,Used,9950

volkswagen,Tiguan,5900,2021,Used,17791

volkswagen,Tiguan,1600,2021,Used,23582

volkswagen,Tiguan,6500,2021,Used,18900

volkswagen,Tiguan,4900,2018,Used,19998

volkswagen,Tiguan,2200,nan,Used,27997

volkswagen,Tiguan,5600,2021,Used,18999

volkswagen,Golf,3000,2019,Used,23480

volkswagen,Tiguan,5200,2020,Used,16450

volkswagen,Tiguan,5600,2021,Used,20658

volkswagen,Jetta,4200,nan,Used,15533

volkswagen,Tiguan,4700,2018,Used,18998

volkswagen,Atlas,10800,2020,Used,16500

volkswagen,Atlas,3200,2021,Used,23000

volkswagen,Passat,7500,2014,Used,11400

volkswagen,Jetta,9000,2013,Used,10991

volkswagen,Tiguan,7400,2021,Used,17520

volkswagen,Tiguan,7000,2021,Used,16995

volkswagen,Jetta,6700,2019,Used,14592

volkswagen,Jetta,6400,2021,Used,16032

volkswagen,Jetta,7800,2019,Used,13240

volkswagen,Taos,1700,2022,Used,19998

volkswagen,Tiguan,6800,2018,Used,18651

volkswagen,Tiguan,5000,2020,Used,23483

volkswagen,Tiguan,4700,2020,Used,17586

volkswagen,Atlas,3800,2021,Used,26998

volkswagen,Jetta,10200,2014,Used,11899

volkswagen,Taos,1100,2023,Used,23841

volkswagen,Tiguan,5900,2021,Used,18489

volkswagen,Jetta,2400,2021,Used,17488

volkswagen,Tiguan,4400,2021,Used,21479

volkswagen,Touareg,9600,2007,Used,6995

volkswagen,Tiguan,6100,2018,Used,12977

volkswagen,Jetta,10300,2019,Used,11995

volkswagen,Passat,12500,2016,Used,9459

volkswagen,Jetta,6400,2021,Used,17995

volkswagen,Jetta,5100,2019,Used,20998

volkswagen,Jetta,11100,2013,Used,6500

volkswagen,Jetta,6700,2019,Used,10780

volkswagen,Tiguan,3500,2020,Used,20990

volkswagen,Tiguan,5600,2019,Used,18295

volkswagen,Jetta,10200,2014,Used,7990

volkswagen,Tiguan,10600,2017,Used,8500

volkswagen,Tiguan,1100,2022,Used,22988

volkswagen,Jetta,1800,2021,Used,18662

volkswagen,Passat,8300,2014,Used,10998

volkswagen,Jetta,7400,2021,Used,13688

volkswagen,Jetta,8700,2013,Used,8994

volkswagen,Tiguan,2600,2021,Used,18000

volkswagen,Jetta,8500,2020,Used,12991

volkswagen,Tiguan,5600,nan,Used,14777

volkswagen,Tiguan,3100,2021,Used,18288

volkswagen,Tiguan,7400,2021,Used,18202

volkswagen,Tiguan,2900,2023,Used,21900

volkswagen,Atlas,6900,2019,Used,22995

volkswagen,Tiguan,9300,2019,Used,13711

volkswagen,Jetta,6100,nan,Used,13333

volkswagen,Atlas,6400,2021,Used,21500

volkswagen,Passat,5600,2021,Used,15995

volkswagen,Atlas,5200,2021,Used,27343

volkswagen,Tiguan,1800,nan,Used,23354

volkswagen,Jetta,5900,2021,Used,14993

volkswagen,Golf,5300,2017,Used,11995

volkswagen,Jetta,2200,2021,Used,16995

volkswagen,Jetta,4200,2021,Used,17393

volkswagen,Tiguan,2600,nan,Used,27000

volkswagen,Atlas,4900,nan,Used,22500

volkswagen,ID.4,2400,nan,Used,24400

volkswagen,ID.4,1500,2021,Used,25694

volkswagen,Passat,7800,2018,Used,11100

volkswagen,Jetta,3200,2019,Used,17998

volkswagen,e-Golf,4200,2019,Used,15987

volkswagen,Tiguan,2800,nan,Used,22888

volkswagen,Passat,2600,2020,Used,18839

volkswagen,Taos,1900,2022,Used,20997

volkswagen,Jetta,4800,2019,Used,18998

volkswagen,Tiguan,3600,2020,Used,23163

volkswagen,Atlas,2300,2020,Used,19950

volkswagen,CC,7900,2015,Used,9995

volkswagen,Jetta,2000,nan,Used,20140

volkswagen,Tiguan,5300,2021,Used,21956

volkswagen,Tiguan,8100,2014,Used,8495

volkswagen,Golf,11600,2012,Used,9485

volkswagen,Tiguan,7500,2021,Used,22920

volkswagen,Atlas,6500,2021,Used,24995

volkswagen,Atlas,8500,2019,Used,18518

volkswagen,Tiguan,6500,2020,Used,15888

volkswagen,Jetta,5700,2017,Used,11995

volkswagen,Jetta,4800,2021,Used,16328

volkswagen,Tiguan,5500,nan,Used,19550

volkswagen,Atlas,2800,2021,Used,27750

volkswagen,Tiguan,3200,nan,Used,21933

volkswagen,Tiguan,6100,2021,Used,17994

volkswagen,Jetta,5700,2014,Used,8995

volkswagen,Atlas,6600,2022,Used,24488

volkswagen,Jetta,3700,2021,Used,18023

volkswagen,Tiguan,2500,nan,Used,22895

volkswagen,Atlas,8600,2021,Used,19820

volkswagen,Tiguan,10200,2019,Used,14498

volkswagen,Tiguan,7700,2021,Used,20592

volkswagen,Tiguan,1000,nan,Used,24998

volkswagen,Tiguan,4500,nan,Used,21522

volkswagen,Passat,8400,2017,Used,9995

volkswagen,Tiguan,6900,nan,Used,22484

volkswagen,Jetta,4300,nan,Used,16333

volkswagen,Tiguan,2000,nan,Used,22972

volkswagen,Tiguan,1600,2020,Used,19241

volkswagen,Golf,13000,2017,Used,6999

volkswagen,Jetta,8400,2013,Used,10500

volkswagen,Touareg,13200,2007,Used,6995

volkswagen,Taos,2800,2022,Used,18898

volkswagen,Tiguan,2800,2021,Used,24998

volkswagen,Tiguan,2400,2021,Used,24999

volkswagen,Taos,2700,2022,Used,18909

volkswagen,Taos,2100,2022,Used,19998

volkswagen,Tiguan,3500,2022,Used,20499

volkswagen,Golf,7800,2017,Used,15997

volkswagen,Jetta,11600,2019,Used,9990

volkswagen,Tiguan,3400,2021,Used,16999

volkswagen,Eos,7000,2016,Used,14995

volkswagen,Tiguan,10800,2020,Used,15995

volkswagen,Tiguan,2400,2019,Used,25296

volkswagen,Atlas,6100,2019,Used,19994

volkswagen,Tiguan,900,nan,Used,24284

volkswagen,Atlas,4400,2020,Used,20990

volkswagen,Atlas,4400,2020,Used,20990

volkswagen,Tiguan,12000,2012,Used,6499

volkswagen,Tiguan,2700,2021,Used,23995

volkswagen,Jetta,6500,2020,Used,18609

volkswagen,Jetta,4700,2020,Used,17201

volkswagen,ID.4,2000,2021,Used,26950

volkswagen,Tiguan,1000,nan,Used,28500

volkswagen,Tiguan,8100,2014,Used,8500

volkswagen,Tiguan,2000,2021,Used,20794

volkswagen,Tiguan,5600,2021,Used,19342

volkswagen,ID.4,3700,2023,Used,27467

volkswagen,Tiguan,11600,2016,Used,9750

volkswagen,Jetta,12500,2014,Used,6999

volkswagen,Tiguan,10800,2019,Used,13999

volkswagen,Jetta,9400,2020,Used,11995

volkswagen,ID.4,600,2023,Used,26998

volkswagen,Atlas,7800,2021,Used,20880

volkswagen,Tiguan,6100,2021,Used,18263

volkswagen,Tiguan,3000,2021,Used,19990

volkswagen,Atlas,9100,2018,Used,15357

volkswagen,Tiguan,1300,2020,Used,24894

volkswagen,Jetta,7300,2019,Used,15000

volkswagen,Jetta,4000,nan,Used,23447

volkswagen,Tiguan,2000,2021,Used,18490

volkswagen,Jetta,5400,2020,Used,13321

volkswagen,Jetta,17500,2012,Used,5900

volkswagen,Atlas,6300,2021,Used,23291

volkswagen,Taos,900,2022,Used,21595

volkswagen,Atlas,3300,2019,Used,22990

volkswagen,Tiguan,2500,2021,Used,19499

volkswagen,Tiguan,2800,nan,Used,16994

volkswagen,Atlas,5400,2019,Used,22998

volkswagen,Eos,10700,2012,Used,8950

volkswagen,e-Golf,3100,2016,Used,11730

volkswagen,Jetta,2800,2019,Used,17998

volkswagen,Jetta,7100,2013,Used,14998

volkswagen,Tiguan,7100,2018,Used,15900

volkswagen,Jetta,10200,2014,Used,9221

volkswagen,Jetta,14800,2015,Used,7995

volkswagen,Jetta,3600,2020,Used,15000

volkswagen,e-Golf,6000,2015,Used,8995

volkswagen,Tiguan,700,2021,Used,20988

volkswagen,ID.4,2100,2021,Used,19877

volkswagen,Tiguan,5300,2021,Used,18257

volkswagen,Jetta,5500,2019,Used,16357

volkswagen,Atlas,6000,2021,Used,19999

volkswagen,Tiguan,6300,2021,Used,18225

volkswagen,Tiguan,2100,nan,Used,18333

volkswagen,Tiguan,5000,2020,Used,24954

volkswagen,Jetta,2000,2021,Used,16900

volkswagen,Tiguan,1000,nan,Used,23773

volkswagen,Jetta,2600,nan,Used,20888

volkswagen,Tiguan,6400,2021,Used,16995

volkswagen,Atlas,1600,nan,Used,27414

volkswagen,Tiguan,4500,nan,Used,21475

volkswagen,Tiguan,12800,2013,Used,8300

volkswagen,Tiguan,3200,2020,Used,17995

volkswagen,Taos,500,nan,Used,25995

volkswagen,Jetta,7600,2017,Used,11998

volkswagen,Passat,12900,2012,Used,7899

volvo,XC60,3700,2021,Used,30697

volvo,V60,8200,2018,Used,14990

volvo,XC90,8500,2021,Used,26990

volvo,XC60,5100,2021,Used,29998

volvo,XC60,10900,2021,Used,21888

volvo,XC60,1900,nan,Used,32962

volvo,XC60,1700,2021,Used,31999

volvo,XC60,4400,2021,Used,30998

volvo,XC60,1600,2021,Used,34442

volvo,XC60,4400,2021,Used,27832

volvo,XC60,3800,2021,Used,31998

volvo,XC60,3100,2021,Used,33000

volvo,XC60,5600,2021,Used,26499

volvo,XC60,2200,2021,Used,34998

volvo,XC60,3400,nan,Used,27968

volvo,XC60,2000,nan,Used,32795

volvo,XC60,3100,2021,Used,35200

volvo,XC60,1600,2021,Used,33998

volvo,V40,4500,2002,Used,7999

volvo,XC60,7500,2021,Used,27963

volvo,XC60,2300,nan,Used,32900

volvo,XC90,3900,nan,Used,33295

volvo,XC60,3800,nan,Used,31962

volvo,XC60,3700,2021,Used,30697

volvo,XC60,2800,2021,Used,33877

volvo,V60,8200,2018,Used,14990

volvo,C70,9300,2001,Used,5995

volvo,XC90,8500,2021,Used,26990

volvo,S60,12400,2011,Used,6590

volvo,XC60,4100,2021,Used,31920

volvo,XC60,2600,2021,Used,32985

volvo,XC60,2800,nan,Used,31962

volvo,XC60,5300,2021,Used,25344

volvo,XC60,3400,nan,Used,34492

volvo,XC60,2800,nan,Used,34494

volvo,XC90,12600,2013,Used,9842

volvo,V60,7300,2018,Used,17998

volvo,C40,700,2023,Used,36998

volvo,XC40,1300,nan,Used,31479

volvo,XC60,3400,nan,Used,34492

volvo,XC60,4000,nan,Used,31400

volvo,XC60,5400,2021,Used,29124

volvo,XC40,300,2023,Used,36975

volvo,XC60,5800,2021,Used,24988

volvo,XC40,6300,2022,Used,26499

volvo,XC60,6300,2021,Used,26995

volvo,XC60,2800,nan,Used,34494

volvo,XC60,3000,nan,Used,34968

volvo,XC60,3200,nan,Used,34394

volvo,XC90,3600,2021,Used,38858

volvo,XC60,5800,2021,Used,33000

volvo,XC40,690,nan,Used,39990

volvo,XC60,3700,nan,Used,33889

volvo,XC60,4300,2021,Used,32450

volvo,XC90,12600,2013,Used,9842

volvo,XC60,2500,2021,Used,36788

volvo,XC60,5000,2021,Used,29527

volvo,XC60,3000,2021,Used,36150

volvo,XC60,4500,2021,Used,29998

volvo,XC60,3200,2021,Used,31750

volvo,XC60,6100,2021,Used,28999

volvo,XC60,2300,nan,Used,28968

volvo,XC40,900,2023,Used,36988

volvo,XC90,10000,2018,Used,19988

volvo,XC60,2700,2021,Used,32308

volvo,XC60,5800,2021,Used,25450

volvo,XC60,2400,nan,Used,37490

volvo,XC60,3600,2021,Used,39800

volvo,XC60,4500,2021,Used,29998

volvo,XC60,1400,2021,Used,39288

volvo,XC60,2500,2021,Used,33998

volvo,XC60,3400,nan,Used,35995

volvo,XC60,3300,nan,Used,31900

volvo,XC60,2400,nan,Used,37490

volvo,XC90,9400,2016,Used,20999

volvo,XC90,5700,nan,Used,39500

volvo,XC40,2100,2023,Used,37197

volvo,XC90,2400,2021,Used,31995

volvo,XC60,3300,nan,Used,34995

volvo,XC60,11100,2015,Used,10995

volvo,XC60,2800,2021,Used,34998

volvo,XC40,2600,2021,Used,29681

volvo,XC60,3200,2021,Used,35500

volvo,XC90,2400,nan,Used,48968

volvo,XC60,2700,nan,Used,36495

volvo,XC60,3200,2021,Used,36395

volvo,XC60,1400,2021,Used,34533

volvo,XC60,5300,2021,Used,32000

volvo,XC60,3000,nan,Used,35990

volvo,XC60,3600,2021,Used,39800

volvo,XC90,8300,2016,Used,21687

volvo,XC60,4000,nan,Used,33000

volvo,XC60,1800,nan,Used,34200

volvo,XC60,4900,2021,Used,29998

volvo,XC60,3700,nan,Used,34700

volvo,XC60,3300,nan,Used,35793

volvo,XC60,3100,2021,Used,32156

volvo,XC40,500,nan,Used,38200

volvo,XC60,2000,2021,Used,37998

volvo,XC60,1300,nan,Used,36646

volvo,XC60,2000,nan,Used,34500

volvo,XC60,2500,2021,Used,36499

volvo,S80,5100,2005,Used,7995

volvo,S60,8100,2015,Used,9999

volvo,XC40,4000,2021,Used,29495

volvo,XC60,3800,nan,Used,27962

volvo,XC60,3300,2021,Used,33856

volvo,C40,600,nan,Used,34998

volvo,XC40,600,nan,Used,41500

volvo,S90,11100,2018,Used,14921

volvo,XC60,2400,2021,Used,35998

volvo,V40,9100,2000,Used,3950

volvo,XC40,200,2023,Used,39998

volvo,XC60,2000,nan,Used,34200

volvo,XC40,900,nan,Used,39288

volvo,XC60,2700,nan,Used,31354

volvo,XC60,1900,nan,Used,35962

volvo,XC60,3800,2021,Used,31887

volvo,XC90,1200,nan,Used,48990

